AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Ano Catalogo Oferecimento;Indicador Quinzenal;Vagas Oferecidas;Total Matriculados;Situacao Oferecimento;Horario Oferecimento;Permite Realocacao
2014;1;S;ER902;G;E  ;2014;0;4;5;0;I;N
2014;1;S;ER902;G;F  ;2014;0;4;5;0;I;N
2014;1;S;ER902;G;G  ;2014;0;4;4;0;I;N
2014;1;S;ER902;G;H  ;2014;0;4;6;0;I;N
2014;1;S;ER902;G;I  ;2014;0;4;5;0;I;N
2014;1;S;CV811;G;A  ;2014;0;50;17;0;D;N
2014;1;S;ER902;G;J  ;2014;0;4;3;0;I;N
2014;1;S;ER902;G;K  ;2014;0;4;4;0;I;N
2014;1;S;QG101;G;A  ;2014;0;70;69;0;D;S
2014;1;S;QG101;G;B  ;2014;0;88;89;0;D;S
2014;1;S;QG101;G;C  ;2014;0;84;84;0;D;S
2014;1;S;QG101;G;E  ;2014;0;78;78;0;N;S
2014;1;S;QG101;G;J  ;2014;0;70;55;0;N;S
2014;1;S;QG102;G;A  ;2014;0;32;32;0;D;S
2014;1;S;QG102;G;B  ;2014;0;32;32;0;D;S
2014;1;S;QG102;G;C  ;2014;0;32;32;0;D;S
2014;1;S;QG102;G;D  ;2014;0;32;30;0;D;S
2014;1;S;QG102;G;E  ;2014;0;32;32;0;D;S
2014;1;S;QG102;G;G  ;2014;0;32;33;0;D;S
2014;1;S;QG102;G;H  ;2014;0;32;29;0;D;S
2014;1;S;QG102;G;I  ;2014;0;20;13;0;D;S
2014;1;S;QG104;G;A  ;2014;0;44;42;0;D;S
2014;1;S;QG104;G;B  ;2014;0;42;23;0;N;S
2014;1;S;QG107;G;A  ;2014;0;29;29;0;D;S
2014;1;S;QG107;G;B  ;2014;0;28;26;0;D;S
2014;1;S;QG107;G;C  ;2014;0;28;28;0;N;S
2014;1;S;QG107;G;D  ;2014;0;28;22;0;N;S
2014;1;S;QG108;G;A  ;2014;0;75;74;0;D;S
2014;1;S;QG108;G;B  ;2014;0;86;84;0;N;S
2014;1;S;QG108;G;C  ;2014;0;45;46;0;D;S
2014;1;S;QG109;G;A  ;2014;0;38;38;0;D;S
2014;1;S;QG109;G;B  ;2014;0;24;25;0;D;S
2014;1;S;QG109;G;C  ;2014;0;37;37;0;D;S
2014;1;S;QG109;G;D  ;2014;0;24;24;0;D;S
2014;1;S;QG191;G;A  ;2014;0;41;41;0;D;S
2014;1;S;QG191;G;B  ;2014;0;41;41;0;D;S
2014;1;S;QG191;G;C  ;2014;0;42;34;0;D;S
2014;1;S;QG191;G;D  ;2014;0;42;26;0;D;S
2014;1;S;QG362;G;A  ;2014;0;118;119;0;D;S
2014;1;S;QG362;G;B  ;2014;0;43;43;0;N;S
2014;1;S;QG564;G;A  ;2014;0;43;43;0;D;S
2014;1;S;QG565;G;A  ;2014;0;11;11;0;D;S
2014;1;S;QG680;G;A  ;2014;0;7;5;0;N;N
2014;1;S;QG760;G;A  ;2014;0;6;6;0;N;S
2014;1;S;QG835;G;A  ;2013;0;50;39;0;N;S
2014;1;S;QG860;G;A  ;2014;0;10;8;0;D;S
2014;1;S;ER902;G;L  ;2014;0;4;8;0;I;N
2014;1;S;ER902;G;N  ;2014;0;4;1;0;I;N
2014;1;S;ER902;G;O  ;2014;0;4;0;0;I;N
2014;1;S;QI145;G;A  ;2007;0;99;99;0;N;S
2014;1;S;QI245;G;A  ;2014;0;70;57;0;D;S
2014;1;S;QI345;G;A  ;2014;0;71;71;0;N;S
2014;1;S;QI542;G;A  ;1994;0;52;46;0;D;S
2014;1;S;QI543;G;A  ;2014;0;36;34;0;D;S
2014;1;S;QI545;G;A  ;2014;0;55;55;0;N;S
2014;1;S;ER902;G;P  ;2014;0;4;0;0;I;N
2014;1;S;QO321;G;A  ;2007;0;50;45;0;N;S
2014;1;S;QO321;G;B  ;2007;0;50;47;0;N;S
2014;1;S;QO323;G;A  ;1994;0;86;84;0;D;S
2014;1;S;QO327;G;A  ;1994;0;40;40;0;N;S
2014;1;S;QO421;G;B  ;2003;0;47;47;0;D;S
2014;1;S;QO423;G;A  ;2006;0;52;50;0;N;S
2014;1;S;QO424;G;A  ;2006;0;52;52;0;N;S
2014;1;S;QO521;G;A  ;2014;0;78;78;0;D;S
2014;1;S;QO551;G;A  ;2003;0;55;55;0;D;S
2014;1;S;QO620;G;C  ;2014;0;21;21;0;D;S
2014;1;S;QO623;G;A  ;2014;0;40;36;0;D;S
2014;1;S;QO651;G;A  ;2013;0;30;25;0;D;S
2014;1;S;ER901;G;T  ;2014;0;4;4;0;I;N
2014;1;S;SI100;G;A  ;2014;0;54;52;0;N;N
2014;1;S;SI100;G;B  ;2014;0;52;52;0;D;N
2014;1;S;SI101;G;A  ;2014;0;50;49;0;D;N
2014;1;S;SI102;G;A  ;2014;0;60;50;0;D;N
2014;1;S;SI120;G;A  ;2014;0;80;62;0;D;N
2014;1;S;SI221;G;A  ;2014;0;60;55;0;N;N
2014;1;S;SL101;G;A  ;2014;0;63;63;0;D;S
2014;1;S;SL101;G;B  ;2014;0;63;63;0;D;S
2014;1;S;SL101;G;C  ;2014;0;100;85;0;D;S
2014;1;S;SL104;G;A  ;2014;0;130;136;0;D;S
2014;1;S;SL105;G;A  ;2014;0;63;67;0;D;N
2014;1;S;SL105;G;B  ;2014;0;63;67;0;D;N
2014;1;S;SL303;G;A  ;2014;0;130;110;0;D;N
2014;1;S;SL400;G;A  ;2014;0;60;59;0;D;S
2014;1;S;SL500;G;A  ;2014;0;60;60;0;D;S
2014;1;S;SL500;G;B  ;2014;0;60;62;0;D;S
2014;1;S;SL600;G;A  ;2014;0;60;59;0;D;S
2014;1;S;SL800;G;A  ;2014;0;5;3;0;I;N
2014;1;S;ST001;T;A  ;2003;0;20;17;0;N;S
2014;1;S;ST001;T;C  ;2003;0;40;8;0;D;S
2014;1;S;ST423;T;A  ;2014;0;50;30;0;N;N
2014;1;S;TT101;T;C  ;2014;0;70;44;0;D;N
2014;1;S;ST008;T;B  ;2003;0;50;63;0;D;N
2014;1;S;ST026;T;A  ;2001;0;30;10;0;N;S
2014;1;S;EM975;G;A  ;2014;0;80;80;0;D;N
2014;1;S;EM984;G;R  ;2014;0;80;38;0;D;N
2014;1;S;TT120;T;C  ;2014;0;65;59;0;D;N
2014;1;S;ST033;T;A  ;2014;0;20;1;0;N;S
2014;1;S;ST037;T;A  ;2014;0;40;39;0;D;S
2014;1;S;ER902;G;Q  ;2014;0;4;5;0;I;N
2014;1;S;ST061;T;A  ;2014;0;45;14;0;N;N
2014;1;S;ST075;T;A  ;2014;0;50;32;0;D;N
2014;1;S;ST077;T;A  ;2014;0;50;17;0;D;S
2014;1;S;QG967;G;A  ;2014;0;10;2;0;N;N
2014;1;S;ST027;T;A  ;2014;0;20;17;0;N;N
2014;1;S;ST083;T;A  ;2014;0;65;39;0;D;S
2014;1;S;ER902;G;R  ;2014;0;4;5;0;I;N
2014;1;S;ST045;T;A  ;2014;0;20;6;0;N;N
2014;1;S;ST103;T;A  ;2014;0;60;55;0;N;S
2014;1;S;ST103;T;B  ;2014;0;60;60;0;N;S
2014;1;S;ST103;T;C  ;2014;0;60;46;0;D;S
2014;1;S;ST107;T;A  ;2014;0;65;60;0;N;S
2014;1;S;ST107;T;C  ;2014;0;50;47;0;D;S
2014;1;S;ST108;T;A  ;2014;0;30;30;0;N;S
2014;1;S;ST108;T;B  ;2014;0;30;27;0;N;S
2014;1;S;ST108;T;C  ;2014;0;45;44;0;D;S
2014;1;S;ST109;T;A  ;2014;0;105;105;0;N;N
2014;1;S;ST109;T;C  ;2014;0;70;45;0;D;N
2014;1;S;ST111;T;A  ;2014;0;50;58;0;D;S
2014;1;S;ST111;T;B  ;2014;0;50;22;0;N;S
2014;1;S;ST113;T;B  ;2014;0;40;7;0;N;N
2014;1;S;ST114;T;A  ;2014;0;75;63;0;N;S
2014;1;S;ST118;T;A  ;2014;0;80;48;0;N;N
2014;1;S;ST262;T;A  ;2014;0;5;0;0;N;N
2014;1;S;SI100;G;%  ;2014;0;999;0;2;I;N
2014;1;S;ST120;T;B  ;2014;0;40;21;0;D;N
2014;1;S;ST161;T;A  ;2014;0;30;9;0;N;N
2014;1;S;SI200;G;%  ;2014;0;999;0;2;I;N
2014;1;S;ST210;T;A  ;2014;0;85;76;0;N;N
2014;1;S;ST211;T;A  ;2014;0;90;50;0;D;N
2014;1;S;QG100;G;A  ;2014;0;32;32;0;D;S
2014;1;S;ST265;T;%  ;2014;0;999;1;2;I;N
2014;1;S;ST301;T;A  ;2003;0;65;53;0;D;S
2014;1;S;QG100;G;B  ;2014;0;32;32;0;D;S
2014;1;S;ST301;T;C  ;2003;0;65;43;0;D;S
2014;1;S;ST303;T;A  ;2003;0;85;88;0;N;S
2014;1;S;ST303;T;D  ;2003;0;75;84;0;D;S
2014;1;S;ST304;T;A  ;2003;0;80;40;0;N;S
2014;1;S;QG100;G;C  ;2014;0;32;32;0;D;S
2014;1;S;ST304;T;C  ;2003;0;25;43;0;D;S
2014;1;S;ST305;T;A  ;2014;0;45;44;0;N;S
2014;1;S;QG100;G;D  ;2014;0;32;32;0;D;S
2014;1;S;ST306;T;B  ;2003;0;65;33;0;N;S
2014;1;S;ST307;T;A  ;2003;0;35;9;0;D;S
2014;1;S;ST307;T;B  ;2003;0;50;37;0;N;S
2014;1;S;ST309;T;A  ;2014;0;65;40;0;N;S
2014;1;S;ST362;T;B  ;2014;0;70;67;0;N;S
2014;1;S;ST363;T;A  ;2014;0;20;14;0;N;N
2014;1;S;ST363;T;B  ;2014;0;15;10;0;D;N
2014;1;S;ST364;T;A  ;2014;0;55;34;0;N;N
2014;1;S;ST090;T;A  ;2014;0;40;40;0;N;N
2014;1;S;ST366;T;A  ;2014;0;32;18;0;N;S
2014;1;S;ST366;T;B  ;2014;0;25;21;0;D;S
2014;1;S;ST405;T;A  ;2003;0;45;39;0;D;S
2014;1;S;ST420;T;A  ;2014;0;80;23;0;N;S
2014;1;S;QG100;G;E  ;2014;0;30;30;0;N;S
2014;1;S;ST511;T;A  ;2003;0;70;31;0;N;S
2014;1;S;ST512;T;A  ;2000;0;40;13;0;N;S
2014;1;S;ST514;T;A  ;2003;0;35;18;0;N;S
2014;1;S;ST515;T;A  ;2014;0;105;55;0;N;S
2014;1;S;ST525;T;A  ;2014;0;45;48;0;N;S
2014;1;S;ST526;T;A  ;2008;0;60;27;0;N;N
2014;1;S;ST527;T;A  ;2014;0;55;33;0;N;S
2014;1;S;ST528;T;A  ;2014;0;20;12;0;N;S
2014;1;S;ST529;T;A  ;2014;0;40;26;0;N;N
2014;1;S;ST538;T;A  ;2014;0;15;4;0;N;S
2014;1;S;ST539;T;A  ;2014;0;15;10;0;N;N
2014;1;S;ST540;T;A  ;2014;0;20;9;0;N;N
2014;1;S;ST562;T;A  ;2003;0;45;35;0;N;N
2014;1;S;ST562;T;B  ;2003;0;40;23;0;D;N
2014;1;S;ST565;T;B  ;2003;0;0;0;0;D;N
2014;1;S;ST566;T;A  ;2014;0;35;27;0;N;N
2014;1;S;ST566;T;B  ;2014;0;20;20;0;D;N
2014;1;S;ST567;T;A  ;2014;0;48;47;0;N;N
2014;1;S;ST567;T;B  ;2014;0;45;34;0;D;N
2014;1;S;ST568;T;A  ;2014;0;20;12;0;N;N
2014;1;S;ST568;T;B  ;2014;0;42;39;0;D;N
2014;1;S;ST571;T;A  ;2003;0;40;40;0;N;S
2014;1;S;ST572;T;A  ;2003;0;30;7;0;D;S
2014;1;S;ST572;T;B  ;2003;0;35;32;0;N;S
2014;1;S;ST573;T;A  ;2014;0;30;26;0;N;S
2014;1;S;ST574;T;A  ;2014;0;40;28;0;N;S
2014;1;S;ST575;T;A  ;2014;0;30;26;0;N;S
2014;1;S;ST601;T;A  ;2014;0;30;10;0;N;S
2014;1;S;ST612;T;A  ;2014;0;65;17;0;N;S
2014;1;S;ST661;T;A  ;2003;0;4;4;0;N;N
2014;1;S;ST661;T;B  ;2003;0;2;0;0;D;N
2014;1;S;ST662;T;A  ;2003;0;30;24;0;D;N
2014;1;S;ST824;T;J  ;2014;0;5;0;0;I;N
2014;1;S;ST671;T;A  ;2014;0;40;28;0;D;N
2014;1;S;ST672;T;A  ;2014;0;40;21;0;D;N
2014;1;S;ST674;T;A  ;2014;0;40;36;0;D;S
2014;1;S;ST675;T;A  ;2014;0;40;28;0;D;S
2014;1;S;ST680;T;B  ;2014;0;50;25;0;D;N
2014;1;S;ST711;T;A  ;2014;0;30;7;0;N;S
2014;1;S;ST712;T;A  ;2004;0;50;15;0;N;S
2014;1;S;ST713;T;A  ;2014;0;20;8;0;N;S
2014;1;S;ST714;T;A  ;2014;0;40;40;0;N;S
2014;1;S;ST722;T;A  ;2014;0;40;31;0;N;S
2014;1;S;ST723;T;A  ;2014;0;40;16;0;N;S
2014;1;S;ST725;T;A  ;2014;0;17;13;0;N;S
2014;1;S;ST726;T;A  ;2014;0;30;55;0;N;S
2014;1;S;ST727;T;A  ;2014;0;35;24;0;N;S
2014;1;S;ST728;T;A  ;2014;0;40;9;0;I;S
2014;1;S;QG100;G;F  ;2014;0;32;32;0;D;S
2014;1;S;ST732;T;A  ;2014;0;5;2;0;N;S
2014;1;S;ST834;T;A  ;2014;0;5;1;0;I;N
2014;1;S;ST735;T;A  ;2014;0;10;3;0;N;S
2014;1;S;TT220;T;A  ;2014;0;75;22;0;N;N
2014;1;S;ST762;T;A  ;2014;0;50;31;0;N;N
2014;1;S;ST765;T;A  ;2003;0;45;43;0;N;N
2014;1;S;ST765;T;B  ;2003;0;45;15;0;D;N
2014;1;S;ST772;T;A  ;2003;0;40;31;0;N;S
2014;1;S;ST773;T;A  ;2014;0;50;24;0;N;S
2014;1;S;ST774;T;A  ;2014;0;45;31;0;N;S
2014;1;S;ST775;T;A  ;2014;0;50;20;0;N;S
2014;1;S;ST776;T;A  ;2014;0;70;49;0;N;S
2014;1;S;ST776;T;B  ;2014;0;40;27;0;D;S
2014;1;S;ST777;T;A  ;2014;0;30;30;0;N;S
2014;1;S;ST777;T;B  ;2014;0;30;25;0;D;S
2014;1;S;ST778;T;A  ;2014;0;60;37;0;I;N
2014;1;S;ST209;T;A  ;2014;0;60;53;0;N;N
2014;1;S;HZ060;G;A  ;2014;0;10;0;0;I;N
2014;1;S;ST813;T;A  ;2014;0;20;0;0;I;N
2014;1;S;ST813;T;B  ;2014;0;40;1;0;I;N
2014;1;S;ST813;T;C  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;D  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;E  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;F  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;G  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;H  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;I  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;J  ;2014;0;40;2;0;I;N
2014;1;S;ST813;T;K  ;2014;0;40;1;0;I;N
2014;1;S;ST813;T;L  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;M  ;2014;0;40;0;0;I;N
2014;1;S;ST813;T;N  ;2014;0;40;0;0;I;N
2014;1;S;ST814;T;A  ;2014;0;20;1;0;I;N
2014;1;S;ST113;T;%  ;2014;0;999;10;2;I;N
2014;1;S;ST363;T;%  ;2014;0;999;0;2;I;N
2014;1;S;ST562;T;%  ;2003;0;999;5;2;I;N
2014;1;S;BE780;G;A  ;2013;0;20;16;0;D;S
2014;1;S;TT130;T;%  ;2014;0;999;3;2;I;N
2014;1;S;TT220;T;%  ;2014;0;999;13;2;I;N
2014;1;S;TT302;T;%  ;2014;0;999;0;2;I;N
2014;1;S;TT305;T;%  ;2014;0;999;0;2;I;N
2014;1;S;SI901;G;A  ;2014;0;100;0;0;I;N
2014;1;S;SI903;G;A  ;2014;0;100;0;0;I;N
2014;1;S;SI905;G;A  ;2014;0;100;0;0;I;N
2014;1;S;SI907;G;A  ;2014;0;999;0;0;I;N
2014;1;S;SI909;G;A  ;2014;0;100;0;0;I;N
2014;1;S;ST058;T;B  ;2014;0;25;3;0;I;N
2014;1;S;ST058;T;C  ;2014;0;25;5;0;I;N
2014;1;S;ST823;T;A  ;2014;0;5;5;0;I;N
2014;1;S;ST058;T;D  ;2014;0;25;0;0;I;N
2014;1;S;ST058;T;E  ;2014;0;25;0;0;I;N
2014;1;S;ST059;T;A  ;2014;0;25;7;0;I;N
2014;1;S;ST059;T;B  ;2014;0;25;1;0;I;N
2014;1;S;ST824;T;A  ;2014;0;5;0;0;I;N
2014;1;S;ST824;T;B  ;2014;0;5;0;0;I;N
2014;1;S;ST824;T;C  ;2014;0;5;0;0;I;N
2014;1;S;ST824;T;D  ;2014;0;5;0;0;I;N
2014;1;S;ST824;T;E  ;2014;0;5;0;0;I;N
2014;1;S;ST824;T;F  ;2014;0;5;0;0;I;N
2014;1;S;ST824;T;G  ;2014;0;5;1;0;I;N
2014;1;S;ST824;T;H  ;2014;0;5;2;0;I;N
2014;1;S;ST824;T;I  ;2014;0;5;1;0;I;N
2014;1;S;ST824;T;L  ;2014;0;5;0;0;I;N
2014;1;S;ST059;T;C  ;2014;0;25;5;0;I;N
2014;1;S;ST059;T;D  ;2014;0;25;0;0;I;N
2014;1;S;ST833;T;A  ;2014;0;5;2;0;I;N
2014;1;S;ST059;T;E  ;2014;0;25;0;0;I;N
2014;1;S;ST861;T;A  ;2014;0;80;34;0;I;N
2014;1;S;ST863;T;A  ;2014;0;20;0;0;I;N
2014;1;S;ST864;T;A  ;2014;0;80;0;0;I;N
2014;1;S;ST865;T;A  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;B  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;C  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;D  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;E  ;2014;0;5;2;0;I;N
2014;1;S;ST865;T;F  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;G  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;H  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;I  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;J  ;2014;0;5;2;0;I;N
2014;1;S;ST865;T;K  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;L  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;M  ;2014;0;5;1;0;I;N
2014;1;S;ST865;T;N  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;O  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;P  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;Q  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;R  ;2014;0;5;0;0;I;N
2014;1;S;ST865;T;S  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;A  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;B  ;2014;0;5;1;0;I;N
2014;1;S;ST866;T;C  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;D  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;E  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;F  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;G  ;2014;0;5;2;0;I;N
2014;1;S;ST866;T;H  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;I  ;2014;0;5;1;0;I;N
2014;1;S;ST866;T;J  ;2014;0;5;1;0;I;N
2014;1;S;ST866;T;K  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;L  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;M  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;N  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;O  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;P  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;Q  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;R  ;2014;0;5;0;0;I;N
2014;1;S;ST866;T;S  ;2014;0;5;2;0;I;N
2014;1;S;FA978;G;1  ;2014;0;15;15;0;D;N
2014;1;S;ME310;G;A  ;2014;0;75;47;0;D;S
2014;1;S;ST873;T;A  ;2014;0;20;1;0;I;N
2014;1;S;ST873;T;B  ;2014;0;20;0;0;I;N
2014;1;S;ST873;T;C  ;2014;0;20;0;0;I;N
2014;1;S;ST873;T;D  ;2014;0;20;2;0;I;N
2014;1;S;ST873;T;E  ;2014;0;20;2;0;I;N
2014;1;S;ST873;T;F  ;2014;0;20;0;0;I;N
2014;1;S;ST873;T;G  ;2014;0;20;0;0;I;N
2014;1;S;ST873;T;H  ;2014;0;20;0;0;I;N
2014;1;S;ST873;T;I  ;2014;0;40;0;0;I;N
2014;1;S;ST873;T;J  ;2014;0;40;2;0;I;N
2014;1;S;ST873;T;K  ;2014;0;40;2;0;I;N
2014;1;S;ST873;T;L  ;2014;0;40;4;0;I;N
2014;1;S;ST873;T;M  ;2014;0;40;0;0;I;N
2014;1;S;ST873;T;N  ;2014;0;40;3;0;I;N
2014;1;S;ST873;T;O  ;2014;0;1;0;0;I;N
2014;1;S;ST873;T;P  ;2014;0;1;0;0;I;N
2014;1;S;ST873;T;Q  ;2014;0;1;0;0;I;N
2014;1;S;ST874;T;A  ;2014;0;20;3;0;I;N
2014;1;S;EQ983;G;A  ;2014;0;15;24;0;N;N
2014;1;S;EQ052;G;A  ;2014;0;15;24;0;N;N
2014;1;S;EQ081;G;A  ;2014;0;15;19;0;D;N
2014;1;S;MS580;G;A  ;2014;0;70;6;0;D;N
2014;1;S;FA082;G;A  ;2014;0;22;22;0;D;N
2014;1;S;FA085;G;A  ;2014;0;33;33;0;D;N
2014;1;S;FA370;G;B  ;2014;0;0;0;0;D;N
2014;1;S;FA379;G;B  ;2014;0;0;0;0;D;N
2014;1;S;FA577;G;B  ;2014;0;17;14;0;D;N
2014;1;S;FA770;G;B  ;2014;0;33;33;0;D;N
2014;1;S;FA771;G;B  ;1997;0;0;0;0;D;N
2014;1;S;FA073;G;A  ;2014;0;15;1;0;D;N
2014;1;S;FA978;G;B  ;2014;0;4;4;0;D;N
2014;1;S;TA009;G;1  ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;10 ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;11 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;12 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;13 ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;14 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;15 ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;16 ;2014;0;2;1;0;I;N
2014;1;S;TA009;G;17 ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;18 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;19 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;2  ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;20 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;21 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;22 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;23 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;24 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;25 ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;26 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;27 ;2014;0;27;1;0;D;N
2014;1;S;TA009;G;28 ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;29 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;3  ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;30 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;31 ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;32 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;33 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;34 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;35 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;36 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;37 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;38 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;39 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;4  ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;40 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;41 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;42 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;43 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;44 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;45 ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;46 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;47 ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;5  ;2014;0;2;0;0;D;S
2014;1;S;TA009;G;6  ;2014;0;2;0;0;D;N
2014;1;S;TA009;G;7  ;2014;0;2;2;0;D;N
2014;1;S;TA009;G;8  ;2014;0;2;1;0;D;N
2014;1;S;TA009;G;9  ;2014;0;2;2;0;D;N
2014;1;S;ER902;G;S  ;2014;0;4;1;0;I;N
2014;1;S;TA017;G;A  ;2014;0;50;61;0;D;S
2014;1;S;TA030;G;A  ;2014;0;50;50;0;N;S
2014;1;S;TA035;G;A  ;2014;0;35;27;0;D;S
2014;1;S;TA035;G;B  ;2014;0;35;23;0;D;S
2014;1;S;TA035;G;C  ;2014;0;35;16;0;D;S
2014;1;S;ER902;G;T  ;2014;0;4;2;0;I;N
2014;1;S;ER902;G;U  ;2014;0;4;4;0;I;N
2014;1;S;TA109;G;A  ;2014;0;83;85;0;D;S
2014;1;S;TA109;G;B  ;2014;0;39;37;0;N;S
2014;1;S;TA221;G;A  ;2014;0;25;26;0;N;S
2014;1;S;EU604;G;A  ;2014;0;60;45;0;D;N
2014;1;S;TA322;G;A  ;2014;0;31;25;0;D;S
2014;1;S;TA322;G;B  ;2014;0;31;25;0;D;S
2014;1;S;TA322;G;C  ;2014;0;31;25;0;D;S
2014;1;S;ER012;G;A  ;2014;0;4;2;0;I;N
2014;1;S;TA331;G;A  ;2014;0;100;83;0;D;S
2014;1;S;TA332;G;A  ;2014;0;93;79;0;D;S
2014;1;S;TA421;G;A  ;2014;0;38;26;0;N;S
2014;1;S;TA431;G;A  ;2014;0;50;32;0;N;S
2014;1;S;TA513;G;A  ;2014;0;46;42;0;D;S
2014;1;S;TA513;G;B  ;2014;0;46;6;0;D;S
2014;1;S;TA514;G;A  ;2014;0;46;46;0;D;S
2014;1;S;TA514;G;B  ;2014;0;46;18;0;D;S
2014;1;S;TA514;G;C  ;2014;0;31;24;0;N;S
2014;1;S;TA516;G;A  ;2014;0;46;22;0;D;S
2014;1;S;TA516;G;B  ;2014;0;46;46;0;D;S
2014;1;S;TA516;G;C  ;2014;0;29;20;0;N;S
2014;1;S;TA521;G;A  ;2014;0;28;13;0;D;S
2014;1;S;TA521;G;B  ;2014;0;28;13;0;D;S
2014;1;S;TA521;G;C  ;2014;0;28;12;0;D;S
2014;1;S;TA534;G;A  ;2014;0;80;50;0;D;S
2014;1;S;TA541;G;A  ;2014;0;36;36;0;D;S
2014;1;S;TA541;G;B  ;2014;0;36;14;0;D;S
2014;1;S;ER012;G;B  ;2014;0;4;1;0;I;N
2014;1;S;TA541;G;C  ;2014;0;27;17;0;N;N
2014;1;S;TA542;G;A  ;2014;0;44;48;0;D;S
2014;1;S;TA542;G;B  ;2014;0;26;15;0;N;S
2014;1;S;TA622;G;A  ;2014;0;25;15;0;N;S
2014;1;S;TA623;G;A  ;2014;0;27;26;0;D;S
2014;1;S;TA623;G;B  ;2014;0;27;28;0;D;S
